split_percentage,run,epoch,loss,train,valid,test,key
20, 03,153,0.5020,25.57,24.82,22.74,Hits@30
20, 03,154,0.4995,18.28,17.59,12.61,Hits@10
20, 03,154,0.4995,22.12,21.28,17.21,Hits@20
20, 03,154,0.4995,25.82,25.02,20.95,Hits@30
20, 03,155,0.5051,20.64,20.17,11.28,Hits@10
20, 03,155,0.5051,24.96,24.40,17.49,Hits@20
20, 03,155,0.5051,26.49,25.93,21.01,Hits@30
20, 03,156,0.5033,16.00,15.19,12.29,Hits@10
20, 03,156,0.5033,20.46,19.65,18.76,Hits@20
20, 03,156,0.5033,24.34,23.41,20.87,Hits@30
20, 03,157,0.5005,14.78,13.59,14.60,Hits@10
20, 03,157,0.5005,20.26,19.39,17.59,Hits@20
20, 03,157,0.5005,23.10,22.29,21.72,Hits@30
20, 03,158,0.4995,20.82,20.54,10.20,Hits@10
20, 03,158,0.4995,26.43,25.96,17.91,Hits@20
20, 03,158,0.4995,28.75,28.35,21.45,Hits@30
20, 03,159,0.4954,20.29,19.25,11.11,Hits@10
20, 03,159,0.4954,22.99,21.96,19.44,Hits@20
20, 03,159,0.4954,25.77,24.84,21.85,Hits@30
20, 03,160,0.4909,20.78,19.86,11.44,Hits@10
20, 03,160,0.4909,24.59,23.76,17.20,Hits@20
20, 03,160,0.4909,27.75,26.96,22.36,Hits@30
20, 03,161,0.4956,18.48,17.65,11.16,Hits@10
20, 03,161,0.4956,22.98,22.20,19.72,Hits@20
20, 03,161,0.4956,25.98,25.31,22.08,Hits@30
20, 03,162,0.4907,16.88,15.81,10.51,Hits@10
20, 03,162,0.4907,22.39,21.44,17.90,Hits@20
20, 03,162,0.4907,24.78,23.81,22.09,Hits@30
20, 03,163,0.4916,20.88,20.08,9.54,Hits@10
20, 03,163,0.4916,24.02,23.18,18.27,Hits@20
20, 03,163,0.4916,26.70,25.94,21.51,Hits@30
20, 03,164,0.4897,19.86,18.73,14.53,Hits@10
20, 03,164,0.4897,24.44,23.49,18.67,Hits@20
20, 03,164,0.4897,27.24,26.38,23.37,Hits@30
20, 03,165,0.4919,19.86,19.04,9.32,Hits@10
20, 03,165,0.4919,25.23,24.36,19.19,Hits@20
20, 03,165,0.4919,27.47,26.56,21.53,Hits@30
20, 03,166,0.4883,19.67,18.41,14.79,Hits@10
20, 03,166,0.4883,23.70,22.64,17.76,Hits@20
20, 03,166,0.4883,26.45,25.49,23.28,Hits@30
20, 03,167,0.4888,19.51,18.80,9.26,Hits@10
20, 03,167,0.4888,24.50,23.51,16.55,Hits@20
20, 03,167,0.4888,27.05,25.98,20.38,Hits@30
20, 03,168,0.4898,16.52,15.25,12.62,Hits@10
20, 03,168,0.4898,20.09,18.91,17.99,Hits@20
20, 03,168,0.4898,23.91,22.81,22.23,Hits@30
20, 03,169,0.4857,19.93,19.14,8.45,Hits@10
20, 03,169,0.4857,23.10,22.22,18.57,Hits@20
20, 03,169,0.4857,26.54,25.62,21.74,Hits@30
20, 03,170,0.4846,20.88,19.85,9.39,Hits@10
20, 03,170,0.4846,25.27,24.19,20.10,Hits@20
20, 03,170,0.4846,27.55,26.47,22.46,Hits@30
20, 03,171,0.4841,20.81,19.60,10.21,Hits@10
20, 03,171,0.4841,24.26,23.04,20.85,Hits@20
20, 03,171,0.4841,26.87,25.74,22.24,Hits@30
20, 03,172,0.4797,23.48,22.60,9.09,Hits@10
20, 03,172,0.4797,27.35,26.39,16.35,Hits@20
20, 03,172,0.4797,29.24,28.26,23.29,Hits@30
20, 03,173,0.4783,20.10,18.88,8.35,Hits@10
20, 03,173,0.4783,24.27,23.07,18.74,Hits@20
20, 03,173,0.4783,26.85,25.54,22.43,Hits@30
20, 03,174,0.4795,23.59,22.60,9.14,Hits@10
20, 03,174,0.4795,26.04,25.15,14.65,Hits@20
20, 03,174,0.4795,28.25,27.33,20.35,Hits@30
20, 03,175,0.4853,18.45,17.15,8.45,Hits@10
20, 03,175,0.4853,24.94,23.76,16.32,Hits@20
20, 03,175,0.4853,26.83,25.70,21.36,Hits@30
20, 03,176,0.4810,18.40,16.71,12.37,Hits@10
20, 03,176,0.4810,20.58,19.00,18.47,Hits@20
20, 03,176,0.4810,23.51,22.01,21.67,Hits@30
20, 03,177,0.4746,18.64,17.41,8.85,Hits@10
20, 03,177,0.4746,25.12,24.00,17.95,Hits@20
20, 03,177,0.4746,26.49,25.33,21.54,Hits@30
20, 03,178,0.4718,20.79,19.23,12.75,Hits@10
20, 03,178,0.4718,23.55,22.07,20.06,Hits@20
20, 03,178,0.4718,25.92,24.58,22.32,Hits@30
20, 03,179,0.4784,20.17,18.57,11.20,Hits@10
20, 03,179,0.4784,22.97,21.40,17.74,Hits@20
20, 03,179,0.4784,24.92,23.27,21.19,Hits@30
20, 03,180,0.4732,22.08,20.51,14.92,Hits@10
20, 03,180,0.4732,25.04,23.53,18.80,Hits@20
20, 03,180,0.4732,26.28,24.76,22.36,Hits@30
20, 03,181,0.4719,19.61,18.16,10.01,Hits@10
20, 03,181,0.4719,23.64,21.98,18.46,Hits@20
20, 03,181,0.4719,26.19,24.73,21.76,Hits@30
20, 03,182,0.4741,19.82,18.45,7.38,Hits@10
20, 03,182,0.4741,22.94,21.64,15.48,Hits@20
20, 03,182,0.4741,24.96,23.71,21.41,Hits@30
20, 03,183,0.4743,16.43,14.64,10.63,Hits@10
20, 03,183,0.4743,18.61,16.69,15.96,Hits@20
20, 03,183,0.4743,20.85,18.87,20.50,Hits@30
20, 03,184,0.4708,19.08,17.45,12.40,Hits@10
20, 03,184,0.4708,21.15,19.48,18.95,Hits@20
20, 03,184,0.4708,23.68,22.15,23.47,Hits@30
20, 03,185,0.4748,21.30,19.83,17.14,Hits@10
20, 03,185,0.4748,26.03,24.79,22.14,Hits@20
20, 03,185,0.4748,28.49,27.33,24.24,Hits@30
20, 03,186,0.4703,22.02,20.69,10.26,Hits@10
20, 03,186,0.4703,25.79,24.48,16.78,Hits@20
20, 03,186,0.4703,27.23,25.91,23.76,Hits@30
20, 03,187,0.4720,23.56,22.40,11.61,Hits@10
20, 03,187,0.4720,28.26,27.14,17.15,Hits@20
20, 03,187,0.4720,30.56,29.32,22.66,Hits@30
20, 03,188,0.4682,15.44,13.66,12.56,Hits@10
20, 03,188,0.4682,17.34,15.48,16.54,Hits@20
20, 03,188,0.4682,19.46,17.53,21.00,Hits@30
20, 03,189,0.4757,18.75,17.07,9.23,Hits@10
20, 03,189,0.4757,20.94,19.19,17.75,Hits@20
20, 03,189,0.4757,22.29,20.47,21.45,Hits@30
20, 03,190,0.4719,18.15,16.58,8.84,Hits@10
20, 03,190,0.4719,23.62,22.31,18.76,Hits@20
20, 03,190,0.4719,25.62,24.39,22.74,Hits@30
20, 03,191,0.4629,25.92,24.74,12.01,Hits@10
20, 03,191,0.4629,28.88,27.79,20.96,Hits@20
20, 03,191,0.4629,31.85,30.79,25.75,Hits@30
20, 03,192,0.4605,20.30,18.69,10.67,Hits@10
20, 03,192,0.4605,22.80,21.35,19.75,Hits@20
20, 03,192,0.4605,25.51,24.15,23.64,Hits@30
20, 03,193,0.4614,18.46,16.90,14.24,Hits@10
20, 03,193,0.4614,21.04,19.50,19.54,Hits@20
20, 03,193,0.4614,23.97,22.42,23.61,Hits@30
20, 03,194,0.4566,17.74,16.28,11.87,Hits@10
20, 03,194,0.4566,21.24,19.80,18.92,Hits@20
20, 03,194,0.4566,24.70,23.19,23.93,Hits@30
20, 03,195,0.4650,16.65,14.99,17.10,Hits@10
20, 03,195,0.4650,20.20,18.36,21.82,Hits@20
20, 03,195,0.4650,22.86,21.17,25.28,Hits@30
20, 03,196,0.4586,22.32,21.26,14.61,Hits@10
20, 03,196,0.4586,26.10,24.98,21.85,Hits@20
20, 03,196,0.4586,28.21,27.10,26.34,Hits@30
20, 03,197,0.4531,20.78,19.62,12.18,Hits@10
20, 03,197,0.4531,25.92,24.60,17.80,Hits@20
20, 03,197,0.4531,29.52,28.09,21.74,Hits@30
20, 03,198,0.4598,19.91,18.58,8.40,Hits@10
20, 03,198,0.4598,26.27,24.95,17.87,Hits@20
20, 03,198,0.4598,28.91,27.64,21.28,Hits@30
20, 03,199,0.4550,17.01,15.19,8.50,Hits@10
20, 03,199,0.4550,20.60,18.63,14.88,Hits@20
20, 03,199,0.4550,22.44,20.44,19.38,Hits@30
20, 03,200,0.4542,15.45,13.92,7.14,Hits@10
20, 03,200,0.4542,19.46,17.80,12.65,Hits@20
20, 03,200,0.4542,22.96,21.34,15.71,Hits@30
20, 03,201,0.4560,14.25,12.42,10.14,Hits@10
20, 03,201,0.4560,17.72,15.88,16.04,Hits@20
20, 03,201,0.4560,21.99,19.99,17.99,Hits@30
20, 03,202,0.4553,22.23,20.99,12.32,Hits@10
20, 03,202,0.4553,25.03,23.62,17.39,Hits@20
20, 03,202,0.4553,28.08,26.73,22.97,Hits@30
20, 03,203,0.4502,20.92,19.35,6.32,Hits@10
20, 03,203,0.4502,24.23,22.58,17.94,Hits@20
20, 03,203,0.4502,27.86,26.26,21.53,Hits@30
20, 03,204,0.4523,15.86,14.26,9.10,Hits@10
20, 03,204,0.4523,21.76,19.96,15.12,Hits@20
20, 03,204,0.4523,24.68,22.89,16.74,Hits@30
20, 03,205,0.4455,12.81,11.08,9.84,Hits@10
20, 03,205,0.4455,17.94,15.86,11.62,Hits@20
20, 03,205,0.4455,19.56,17.49,14.23,Hits@30
20, 03,206,0.4470,20.47,18.92,13.33,Hits@10
20, 03,206,0.4470,23.40,21.81,17.50,Hits@20
20, 03,206,0.4470,26.26,24.67,22.97,Hits@30
20, 03,207,0.4468,23.08,21.98,9.87,Hits@10
20, 03,207,0.4468,27.71,26.54,13.97,Hits@20
20, 03,207,0.4468,30.50,29.37,25.31,Hits@30
20, 03,208,0.4473,20.06,18.41,11.56,Hits@10
20, 03,208,0.4473,22.96,21.33,17.72,Hits@20
20, 03,208,0.4473,25.49,23.70,21.47,Hits@30
20, 03,209,0.4441,14.68,12.74,10.89,Hits@10
20, 03,209,0.4441,19.16,17.15,13.26,Hits@20
20, 03,209,0.4441,21.94,19.88,15.83,Hits@30
20, 03,210,0.4419,19.44,17.70,14.22,Hits@10
20, 03,210,0.4419,22.34,20.55,18.04,Hits@20
20, 03,210,0.4419,25.39,23.48,20.89,Hits@30
20, 03,211,0.4415,21.00,19.21,13.48,Hits@10
20, 03,211,0.4415,25.04,23.12,17.27,Hits@20
20, 03,211,0.4415,28.10,26.04,22.10,Hits@30
20, 03,212,0.4382,20.45,18.91,11.70,Hits@10
20, 03,212,0.4382,25.79,24.15,18.15,Hits@20
20, 03,212,0.4382,27.50,25.82,21.83,Hits@30
20, 03,213,0.4375,19.98,18.41,10.53,Hits@10
20, 03,213,0.4375,24.12,22.43,16.36,Hits@20
20, 03,213,0.4375,27.37,25.67,18.29,Hits@30
20, 03,214,0.4424,20.67,19.28,10.32,Hits@10
20, 03,214,0.4424,23.76,22.18,13.96,Hits@20
20, 03,214,0.4424,27.28,25.57,17.81,Hits@30
20, 03,215,0.4400,20.17,18.47,10.35,Hits@10
20, 03,215,0.4400,22.62,20.86,15.74,Hits@20
20, 03,215,0.4400,25.16,23.34,18.98,Hits@30
20, 03,216,0.4387,18.84,17.10,7.96,Hits@10
20, 03,216,0.4387,23.94,22.14,16.14,Hits@20
20, 03,216,0.4387,25.55,23.69,19.38,Hits@30
20, 03,217,0.4461,21.27,20.06,7.21,Hits@10
20, 03,217,0.4461,25.68,24.29,13.17,Hits@20
20, 03,217,0.4461,27.60,26.20,15.97,Hits@30
20, 03,218,0.4732,21.98,20.73,12.08,Hits@10
20, 03,218,0.4732,26.28,24.92,17.37,Hits@20
20, 03,218,0.4732,30.38,28.89,21.42,Hits@30
20, 03,219,0.4476,12.61,10.85,6.18,Hits@10
20, 03,219,0.4476,16.81,14.90,9.40,Hits@20
20, 03,219,0.4476,20.87,18.91,10.74,Hits@30
20, 03,220,0.4522,21.84,20.45,7.27,Hits@10
20, 03,220,0.4522,25.82,24.26,13.33,Hits@20
20, 03,220,0.4522,27.84,26.26,16.60,Hits@30
20, 03,221,0.4483,18.17,16.46,8.94,Hits@10
20, 03,221,0.4483,21.05,19.12,12.15,Hits@20
20, 03,221,0.4483,25.69,23.70,14.30,Hits@30
20, 03,222,0.4426,21.65,20.13,10.69,Hits@10
20, 03,222,0.4426,25.55,24.07,14.11,Hits@20
20, 03,222,0.4426,28.01,26.38,20.80,Hits@30
20, 03,223,0.4381,16.64,14.92,8.43,Hits@10
20, 03,223,0.4381,21.04,19.46,14.68,Hits@20
20, 03,223,0.4381,24.13,22.31,16.86,Hits@30
20, 03,224,0.4335,21.55,20.08,9.33,Hits@10
20, 03,224,0.4335,24.66,23.07,11.62,Hits@20
20, 03,224,0.4335,28.06,26.37,14.49,Hits@30
20, 03,225,0.4294,19.40,17.66,10.73,Hits@10
20, 03,225,0.4294,23.57,21.90,18.30,Hits@20
20, 03,225,0.4294,26.29,24.64,20.25,Hits@30
20, 03,226,0.4305,20.42,18.89,13.17,Hits@10
20, 03,226,0.4305,25.81,24.12,18.07,Hits@20
20, 03,226,0.4305,28.42,26.46,20.96,Hits@30
20, 03,227,0.4310,19.99,18.48,10.80,Hits@10
20, 03,227,0.4310,24.92,23.11,14.24,Hits@20
20, 03,227,0.4310,29.09,27.24,17.92,Hits@30
20, 03,228,0.4276,19.78,17.93,11.74,Hits@10
20, 03,228,0.4276,25.73,23.75,14.69,Hits@20
20, 03,228,0.4276,28.43,26.49,19.95,Hits@30
20, 03,229,0.4285,16.02,14.21,5.47,Hits@10
20, 03,229,0.4285,21.00,19.03,8.98,Hits@20
20, 03,229,0.4285,26.52,24.63,12.93,Hits@30
20, 03,230,0.4265,14.40,12.38,8.88,Hits@10
20, 03,230,0.4265,20.96,18.83,12.51,Hits@20
20, 03,230,0.4265,24.54,22.41,14.63,Hits@30
20, 03,231,0.4251,18.95,17.13,7.89,Hits@10
20, 03,231,0.4251,23.54,21.45,11.67,Hits@20
20, 03,231,0.4251,26.95,24.71,14.37,Hits@30
20, 03,232,0.4254,14.29,12.16,7.16,Hits@10
20, 03,232,0.4254,21.07,18.72,9.24,Hits@20
20, 03,232,0.4254,23.70,21.45,11.82,Hits@30
20, 03,233,0.4203,19.56,17.81,7.59,Hits@10
20, 03,233,0.4203,22.73,20.86,11.99,Hits@20
20, 03,233,0.4203,26.50,24.59,16.38,Hits@30
20, 03,234,0.4264,21.42,19.87,10.31,Hits@10
20, 03,234,0.4264,25.10,23.32,15.15,Hits@20
20, 03,234,0.4264,27.56,25.69,17.53,Hits@30
20, 03,235,0.4253,20.24,18.21,10.69,Hits@10
20, 03,235,0.4253,24.84,22.94,14.32,Hits@20
20, 03,235,0.4253,27.02,24.97,18.34,Hits@30
20, 03,236,0.4229,20.73,18.94,8.77,Hits@10
20, 03,236,0.4229,26.68,24.59,11.50,Hits@20
20, 03,236,0.4229,30.21,27.99,15.35,Hits@30
20, 03,237,0.4225,22.11,20.55,7.00,Hits@10
20, 03,237,0.4225,26.58,24.69,10.96,Hits@20
20, 03,237,0.4225,30.88,28.85,13.43,Hits@30
20, 03,238,0.4251,20.40,18.72,7.29,Hits@10
20, 03,238,0.4251,24.27,22.36,12.99,Hits@20
20, 03,238,0.4251,27.51,25.33,15.36,Hits@30
20, 03,239,0.4286,17.74,15.69,9.74,Hits@10
20, 03,239,0.4286,22.95,20.89,11.99,Hits@20
20, 03,239,0.4286,26.78,24.68,14.26,Hits@30
20, 03,240,0.4232,21.23,19.36,9.48,Hits@10
20, 03,240,0.4232,27.96,25.91,12.82,Hits@20
20, 03,240,0.4232,30.66,28.62,15.68,Hits@30
20, 03,241,0.4199,16.41,14.31,8.12,Hits@10
20, 03,241,0.4199,22.30,20.01,11.09,Hits@20
20, 03,241,0.4199,25.78,23.39,12.63,Hits@30
20, 03,242,0.4155,14.77,13.07,6.36,Hits@10
20, 03,242,0.4155,20.92,18.91,9.47,Hits@20
20, 03,242,0.4155,25.42,23.28,14.30,Hits@30
20, 03,243,0.4176,11.77,9.80,5.84,Hits@10
20, 03,243,0.4176,20.06,17.71,8.71,Hits@20
20, 03,243,0.4176,22.64,20.16,11.56,Hits@30
20, 03,244,0.4150,20.36,18.41,6.81,Hits@10
20, 03,244,0.4150,22.04,19.98,10.72,Hits@20
20, 03,244,0.4150,27.31,25.00,14.10,Hits@30
20, 03,245,0.4167,19.54,17.84,9.43,Hits@10
20, 03,245,0.4167,26.70,24.59,12.61,Hits@20
20, 03,245,0.4167,30.38,28.19,16.81,Hits@30
20, 03,246,0.4128,18.49,16.81,6.87,Hits@10
20, 03,246,0.4128,23.53,21.68,12.46,Hits@20
20, 03,246,0.4128,27.98,25.97,16.97,Hits@30
20, 03,247,0.4169,18.15,16.04,5.92,Hits@10
20, 03,247,0.4169,23.21,21.10,8.35,Hits@20
20, 03,247,0.4169,25.38,23.10,11.54,Hits@30
20, 03,248,0.4160,19.09,17.28,6.07,Hits@10
20, 03,248,0.4160,24.24,22.12,9.57,Hits@20
20, 03,248,0.4160,28.72,26.34,12.50,Hits@30
20, 03,249,0.4123,20.44,18.52,6.32,Hits@10
20, 03,249,0.4123,24.63,22.56,10.00,Hits@20
20, 03,249,0.4123,27.72,25.50,11.95,Hits@30
20, 03,250,0.4095,16.94,15.12,8.96,Hits@10
20, 03,250,0.4095,23.41,21.44,13.23,Hits@20
20, 03,250,0.4095,27.51,25.36,16.12,Hits@30
20, 03,251,0.4134,22.08,20.23,7.47,Hits@10
20, 03,251,0.4134,25.65,23.58,10.81,Hits@20
20, 03,251,0.4134,28.24,26.07,12.62,Hits@30
20, 03,252,0.4126,18.61,17.11,9.64,Hits@10
20, 03,252,0.4126,23.41,21.69,12.51,Hits@20
20, 03,252,0.4126,29.36,27.59,16.48,Hits@30
20, 03,253,0.4178,21.19,19.51,8.35,Hits@10
20, 03,253,0.4178,24.93,23.06,13.73,Hits@20
20, 03,253,0.4178,29.54,27.41,16.51,Hits@30
20, 03,254,0.4147,17.37,15.68,8.07,Hits@10
20, 03,254,0.4147,25.06,23.00,11.81,Hits@20
20, 03,254,0.4147,30.47,28.19,14.12,Hits@30
20, 03,255,0.4090,21.05,19.42,9.08,Hits@10
20, 03,255,0.4090,28.11,26.11,12.08,Hits@20
20, 03,255,0.4090,31.14,29.07,14.22,Hits@30
20, 03,256,0.4070,20.70,18.75,8.17,Hits@10
20, 03,256,0.4070,25.67,23.41,10.40,Hits@20
20, 03,256,0.4070,27.88,25.62,13.97,Hits@30
20, 03,257,0.4050,15.62,13.61,8.36,Hits@10
20, 03,257,0.4050,21.88,19.56,10.26,Hits@20
20, 03,257,0.4050,26.12,23.46,13.21,Hits@30
20, 03,258,0.4011,17.00,15.54,10.65,Hits@10
20, 03,258,0.4011,26.84,25.00,14.40,Hits@20
20, 03,258,0.4011,30.60,28.54,18.69,Hits@30
20, 03,259,0.4003,18.96,16.78,5.90,Hits@10
20, 03,259,0.4003,22.67,20.40,11.17,Hits@20
20, 03,259,0.4003,26.76,24.37,15.93,Hits@30
20, 03,260,0.4038,18.25,16.07,6.20,Hits@10
20, 03,260,0.4038,24.11,21.83,10.14,Hits@20
20, 03,260,0.4038,26.86,24.48,13.26,Hits@30
20, 03,261,0.4023,17.22,15.08,4.68,Hits@10
20, 03,261,0.4023,21.23,18.92,8.99,Hits@20
20, 03,261,0.4023,25.69,23.20,11.58,Hits@30
20, 03,262,0.4068,21.12,19.08,6.00,Hits@10
20, 03,262,0.4068,23.88,21.74,11.96,Hits@20
20, 03,262,0.4068,28.04,25.84,16.94,Hits@30
20, 03,263,0.4064,18.15,16.09,8.13,Hits@10
20, 03,263,0.4064,24.11,21.72,12.21,Hits@20
20, 03,263,0.4064,28.86,26.41,16.43,Hits@30
20, 03,264,0.4045,15.53,13.46,12.22,Hits@10
20, 03,264,0.4045,20.56,18.24,16.16,Hits@20
20, 03,264,0.4045,25.29,22.88,19.70,Hits@30
20, 03,265,0.4074,17.91,15.97,7.68,Hits@10
20, 03,265,0.4074,24.14,22.21,14.75,Hits@20
20, 03,265,0.4074,29.15,27.18,17.64,Hits@30
20, 03,266,0.4035,12.02,10.51,4.49,Hits@10
20, 03,266,0.4035,22.34,20.03,9.62,Hits@20
20, 03,266,0.4035,24.63,22.33,11.95,Hits@30
20, 03,267,0.4029,17.48,15.52,5.39,Hits@10
20, 03,267,0.4029,24.64,22.30,9.96,Hits@20
20, 03,267,0.4029,29.00,26.42,13.57,Hits@30
20, 03,268,0.3991,16.84,14.56,7.67,Hits@10
20, 03,268,0.3991,24.32,21.68,10.16,Hits@20
20, 03,268,0.3991,28.18,25.27,12.81,Hits@30
20, 03,269,0.3999,20.74,19.03,7.90,Hits@10
20, 03,269,0.3999,27.42,25.40,16.50,Hits@20
20, 03,269,0.3999,31.28,29.15,20.14,Hits@30
20, 03,270,0.3954,16.36,14.60,5.84,Hits@10
20, 03,270,0.3954,24.46,22.16,12.45,Hits@20
20, 03,270,0.3954,29.79,27.20,15.56,Hits@30
20, 03,271,0.3977,14.95,12.94,11.80,Hits@10
20, 03,271,0.3977,23.73,21.22,15.77,Hits@20
20, 03,271,0.3977,28.30,25.51,17.30,Hits@30
20, 03,272,0.3972,15.40,13.34,7.27,Hits@10
20, 03,272,0.3972,22.54,19.89,13.81,Hits@20
20, 03,272,0.3972,26.85,24.09,17.17,Hits@30
20, 03,273,0.3938,11.58,9.37,5.07,Hits@10
20, 03,273,0.3938,21.86,19.10,7.89,Hits@20
20, 03,273,0.3938,26.17,23.13,10.22,Hits@30
20, 03,274,0.3934,18.98,16.83,8.01,Hits@10
20, 03,274,0.3934,26.61,23.94,13.68,Hits@20
20, 03,274,0.3934,29.87,27.04,15.50,Hits@30
20, 03,275,0.3930,19.37,17.21,8.82,Hits@10
20, 03,275,0.3930,26.99,24.46,13.64,Hits@20
20, 03,275,0.3930,31.25,28.60,15.44,Hits@30
20, 03,276,0.3928,19.40,16.94,10.99,Hits@10
20, 03,276,0.3928,24.69,21.92,16.24,Hits@20
20, 03,276,0.3928,29.24,26.47,19.17,Hits@30
20, 03,277,0.3963,20.24,18.21,7.41,Hits@10
20, 03,277,0.3963,25.62,23.44,12.56,Hits@20
20, 03,277,0.3963,28.02,25.79,15.23,Hits@30
20, 03,278,0.3978,18.54,16.47,8.58,Hits@10
20, 03,278,0.3978,24.41,22.08,15.29,Hits@20
20, 03,278,0.3978,30.74,28.30,17.30,Hits@30
20, 03,279,0.3933,17.24,15.13,9.26,Hits@10
20, 03,279,0.3933,23.71,21.04,14.15,Hits@20
20, 03,279,0.3933,26.90,24.15,16.55,Hits@30
20, 03,280,0.3893,17.75,15.58,11.03,Hits@10
20, 03,280,0.3893,26.14,23.58,15.18,Hits@20
20, 03,280,0.3893,30.99,28.25,19.50,Hits@30
20, 03,281,0.3900,16.59,14.60,5.57,Hits@10
20, 03,281,0.3900,23.07,20.57,14.35,Hits@20
20, 03,281,0.3900,27.34,24.63,19.20,Hits@30
20, 03,282,0.3921,17.85,15.42,8.66,Hits@10
20, 03,282,0.3921,24.79,22.03,12.07,Hits@20
20, 03,282,0.3921,29.47,26.43,14.81,Hits@30
20, 03,283,0.3873,14.49,11.86,5.86,Hits@10
20, 03,283,0.3873,21.09,17.88,8.64,Hits@20
20, 03,283,0.3873,25.64,22.15,9.98,Hits@30
20, 03,284,0.3902,15.25,12.75,7.41,Hits@10
20, 03,284,0.3902,20.46,17.49,12.64,Hits@20
20, 03,284,0.3902,25.72,22.50,14.73,Hits@30
20, 03,285,0.3899,20.05,17.71,8.03,Hits@10
20, 03,285,0.3899,26.02,23.44,14.36,Hits@20
20, 03,285,0.3899,29.93,27.17,18.19,Hits@30
20, 03,286,0.3875,23.24,21.23,6.05,Hits@10
20, 03,286,0.3875,29.76,27.43,14.51,Hits@20
20, 03,286,0.3875,33.07,30.66,18.27,Hits@30
20, 03,287,0.3868,16.44,13.97,11.03,Hits@10
20, 03,287,0.3868,23.85,20.79,14.50,Hits@20
20, 03,287,0.3868,28.66,25.32,17.99,Hits@30
20, 03,288,0.3860,19.77,17.42,10.35,Hits@10
20, 03,288,0.3860,25.21,22.39,17.43,Hits@20
20, 03,288,0.3860,30.73,27.67,19.56,Hits@30
20, 03,289,0.3847,20.43,18.52,10.71,Hits@10
20, 03,289,0.3847,27.78,25.58,15.41,Hits@20
20, 03,289,0.3847,30.68,28.42,19.74,Hits@30
20, 03,290,0.3839,20.41,18.26,9.43,Hits@10
20, 03,290,0.3839,26.25,23.95,17.16,Hits@20
20, 03,290,0.3839,31.01,28.60,20.52,Hits@30
20, 03,291,0.3850,20.00,17.84,5.69,Hits@10
20, 03,291,0.3850,27.15,24.62,14.47,Hits@20
20, 03,291,0.3850,29.82,27.15,17.31,Hits@30
20, 03,292,0.3837,14.12,11.90,9.92,Hits@10
20, 03,292,0.3837,24.29,21.24,14.55,Hits@20
20, 03,292,0.3837,27.54,24.28,18.04,Hits@30
20, 03,293,0.3871,23.48,20.95,10.13,Hits@10
20, 03,293,0.3871,29.68,26.82,16.12,Hits@20
20, 03,293,0.3871,33.23,30.29,19.97,Hits@30
20, 03,294,0.3871,16.22,13.96,6.10,Hits@10
20, 03,294,0.3871,22.20,19.42,12.39,Hits@20
20, 03,294,0.3871,25.86,22.87,15.11,Hits@30
20, 03,295,0.3876,14.94,12.22,6.23,Hits@10
20, 03,295,0.3876,23.58,20.54,10.35,Hits@20
20, 03,295,0.3876,28.41,25.20,12.87,Hits@30
20, 03,296,0.3832,13.11,10.28,7.03,Hits@10
20, 03,296,0.3832,19.94,16.56,10.57,Hits@20
20, 03,296,0.3832,22.46,18.92,14.75,Hits@30
20, 03,297,0.3823,20.99,18.38,5.49,Hits@10
20, 03,297,0.3823,25.50,22.53,13.12,Hits@20
20, 03,297,0.3823,30.70,27.63,18.07,Hits@30
20, 03,298,0.3825,17.37,14.98,5.06,Hits@10
20, 03,298,0.3825,23.99,21.02,12.67,Hits@20
20, 03,298,0.3825,28.41,25.12,14.80,Hits@30
20, 03,299,0.3805,18.07,15.26,11.66,Hits@10
20, 03,299,0.3805,27.05,23.89,16.45,Hits@20
20, 03,299,0.3805,31.17,27.98,19.48,Hits@30
20, 03,300,0.3779,19.89,17.52,6.91,Hits@10
20, 03,300,0.3779,27.96,25.30,15.99,Hits@20
20, 03,300,0.3779,31.08,28.30,20.50,Hits@30
20, 03,301,0.3782,17.93,15.62,10.49,Hits@10
20, 03,301,0.3782,26.50,23.56,15.68,Hits@20
20, 03,301,0.3782,31.22,28.16,17.97,Hits@30
20, 03,302,0.3819,20.13,17.29,8.93,Hits@10
20, 03,302,0.3819,27.24,24.14,17.02,Hits@20
20, 03,302,0.3819,30.36,27.26,20.90,Hits@30
20, 03,303,0.3840,16.45,13.69,9.24,Hits@10
20, 03,303,0.3840,27.37,24.12,18.94,Hits@20
20, 03,303,0.3840,31.53,28.32,22.81,Hits@30
20, 03,304,0.3845,21.10,18.69,8.31,Hits@10
20, 03,304,0.3845,29.80,26.93,17.73,Hits@20
20, 03,304,0.3845,35.19,32.14,23.34,Hits@30
20, 03,305,0.3843,16.74,13.87,9.37,Hits@10
20, 03,305,0.3843,21.68,18.51,17.23,Hits@20
20, 03,305,0.3843,25.05,21.78,20.02,Hits@30
20, 03,306,0.3814,21.83,19.56,7.63,Hits@10
20, 03,306,0.3814,29.14,26.69,18.50,Hits@20
20, 03,306,0.3814,34.78,32.18,23.38,Hits@30
20, 03,307,0.3771,16.62,14.07,11.90,Hits@10
20, 03,307,0.3771,27.17,24.10,17.96,Hits@20
20, 03,307,0.3771,30.19,26.96,21.36,Hits@30
20, 03,308,0.3753,20.96,17.97,9.30,Hits@10
20, 03,308,0.3753,27.81,24.53,15.09,Hits@20
